Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,Region,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
IZ-2014-TH1123561-41738,2014-04-09,2014-04-11,Second Class,TH-1123561,Corporate,Iraq,Western Asia,TEC-MA-5014,1071.84,4,0.0,310.8,220.3,High
IN-2015-JW1595527-42190,2015-07-05,2015-07-09,Standard Class,JW-1595527,Consumer,China,Eastern Asia,FUR-BO-5968,1944.9,5,0.0,291.6,219.83,Medium
IN-2014-ZC2191058-41760,2014-05-01,2014-05-05,Standard Class,ZC-2191058,Consumer,India,Southern Asia,TEC-CO-3707,3040.8,8,0.0,1155.36,219.74,Medium
IN-2012-VP217307-41166,2012-09-14,2012-09-17,Second Class,VP-217307,Home Office,Australia,Oceania,OFF-ST-4057,808.73,7,0.1,-0.19,219.26,Critical
IN-2014-BS116657-41815,2014-06-25,2014-06-29,Standard Class,BS-116657,Consumer,Australia,Oceania,TEC-MA-5513,1933.2,8,0.1,-128.88,218.82,High
IN-2014-PF1912027-41916,2014-10-04,2014-10-08,Standard Class,PF-1912027,Consumer,China,Eastern Asia,FUR-CH-5441,2819.52,6,0.0,338.22,218.16,Medium
IN-2013-NL1831027-41586,2013-11-08,2013-11-15,Standard Class,NL-1831027,Home Office,China,Eastern Asia,TEC-PH-5267,2571.12,4,0.0,102.84,217.64,Low
IN-2013-CA1226592-41627,2013-12-19,2013-12-22,Second Class,CA-1226592,Consumer,New Zealand,Oceania,TEC-PH-3803,607.32,4,0.0,115.32,217.39,Critical
IN-2012-PL1892527-41228,2012-11-15,2012-11-21,Standard Class,PL-1892527,Home Office,China,Eastern Asia,FUR-BO-3627,2063.4,5,0.0,123.75,216.99,Low
IN-2015-TS2150527-42286,2015-10-09,2015-10-13,Standard Class,TS-2150527,Consumer,China,Eastern Asia,FUR-BO-3625,2906.4,7,0.0,1220.52,216.07,High
IN-2015-MG1814558-42087,2015-03-24,2015-03-30,Standard Class,MG-1814558,Consumer,India,Southern Asia,FUR-TA-5060,2572.74,3,0.0,1080.54,216.06,Medium
ID-2015-BD116057-42103,2015-04-09,2015-04-13,Standard Class,BD-116057,Consumer,Australia,Oceania,FUR-CH-5380,1656.72,4,0.1,-110.52,215.54,High
IN-2015-PB191057-42281,2015-10-04,2015-10-05,First Class,PB-191057,Consumer,Australia,Oceania,TEC-CO-4578,2015.5,7,0.1,850.84,215.4,Medium
IN-2015-GK1462092-42294,2015-10-17,2015-10-20,Second Class,GK-1462092,Corporate,New Zealand,Oceania,TEC-CO-3597,2533.92,8,0.0,278.64,215.33,Medium
IN-2013-CC1247566-41572,2013-10-25,2013-10-25,Same Day,CC-1247566,Consumer,Japan,Eastern Asia,FUR-TA-3762,1773.72,5,0.2,44.22,215.0,High
ID-2013-KM162257-41501,2013-08-15,2013-08-19,Standard Class,KM-162257,Corporate,Australia,Oceania,TEC-CO-3708,2042.82,6,0.1,-136.26,213.93,High
IN-2013-TC211457-41286,2013-01-12,2013-01-17,Standard Class,TC-211457,Corporate,Australia,Oceania,TEC-MA-5499,1411.34,9,0.1,486.05,213.5,High
IR-2013-KM672060-41389,2013-04-25,2013-04-25,Same Day,KM-672060,Consumer,Iran,Southern Asia,FUR-BO-4851,1647.0,4,0.0,625.8,213.37,High
ID-2014-AH105857-41926,2014-10-14,2014-10-17,First Class,AH-105857,Consumer,Australia,Oceania,FUR-BO-3902,1313.71,4,0.1,102.07,213.19,Medium
IN-2013-GM144407-41401,2013-05-07,2013-05-10,First Class,GM-144407,Consumer,Australia,Oceania,TEC-CO-4792,972.57,3,0.1,194.43,213.19,High
IN-2012-BF1097527-41128,2012-08-07,2012-08-07,Same Day,BF-1097527,Corporate,China,Eastern Asia,TEC-CO-3689,1273.56,4,0.0,573.0,213.03,Medium
ID-2012-RB193607-41227,2012-11-14,2012-11-18,Standard Class,RB-193607,Consumer,Australia,Oceania,FUR-BO-4863,2398.37,11,0.4,-1479.13,212.87,High
IN-2012-SN207107-41174,2012-09-22,2012-09-26,Standard Class,SN-207107,Home Office,Australia,Oceania,TEC-CO-4591,1709.24,5,0.1,588.74,212.72,High
IZ-2013-DL333061-41514,2013-08-28,2013-08-30,First Class,DL-333061,Consumer,Iraq,Western Asia,FUR-TA-3771,929.34,2,0.0,65.04,212.15,Medium
IN-2015-CJ118757-42172,2015-06-17,2015-06-21,Standard Class,CJ-118757,Corporate,Australia,Oceania,TEC-CO-4592,2383.86,7,0.1,794.58,211.7,High
ID-2014-EB1384059-41928,2014-10-16,2014-10-18,First Class,EB-1384059,Corporate,Indonesia,Southeastern Asia,OFF-AP-3873,893.56,2,0.17,247.6,211.08,Critical
IN-2015-EM1414058-42194,2015-07-09,2015-07-13,Standard Class,EM-1414058,Home Office,India,Southern Asia,FUR-BO-3897,2194.53,13,0.0,438.75,210.22,High
IN-2014-SL2015566-41803,2014-06-13,2014-06-15,Second Class,SL-2015566,Home Office,Japan,Eastern Asia,OFF-AP-3864,972.62,7,0.5,-486.47,209.86,Critical
IN-2014-CM1211578-41783,2014-05-24,2014-05-28,Standard Class,CM-1211578,Consumer,Malaysia,Southeastern Asia,FUR-CH-5380,2761.2,6,0.0,110.34,209.38,Medium
IN-2014-DK1298558-41863,2014-08-12,2014-08-17,Standard Class,DK-1298558,Consumer,India,Southern Asia,TEC-PH-5355,3180.3,5,0.0,381.6,209.29,Medium
IN-2013-PN1877527-41527,2013-09-10,2013-09-12,Second Class,PN-1877527,Home Office,China,Eastern Asia,FUR-CH-5441,1860.0,4,0.0,316.2,209.07,High
IN-2014-MS1798058-41801,2014-06-11,2014-06-17,Standard Class,MS-1798058,Corporate,India,Southern Asia,TEC-PH-5269,2582.16,4,0.0,361.44,208.88,Medium
IN-2014-EH1412578-41936,2014-10-24,2014-10-24,Same Day,EH-1412578,Home Office,Malaysia,Southeastern Asia,TEC-PH-5246,881.1,5,0.0,184.95,208.56,High
IN-2015-BS1159066-42139,2015-05-15,2015-05-17,Second Class,BS-1159066,Corporate,Japan,Eastern Asia,TEC-PH-3129,1001.88,6,0.0,230.4,208.13,Critical
IR-2014-AS28560-41972,2014-11-29,2014-12-04,Standard Class,AS-28560,Corporate,Iran,Southern Asia,TEC-PH-3801,1531.2,10,0.0,45.9,207.81,High
QA-2015-LM7065105-42362,2015-12-24,2015-12-28,Standard Class,LM-7065105,Consumer,Qatar,Western Asia,TEC-CO-3681,1572.84,6,0.0,141.48,207.49,High
IN-2013-SC2080058-41310,2013-02-05,2013-02-10,Standard Class,SC-2080058,Consumer,India,Southern Asia,FUR-BO-3891,1236.33,3,0.0,519.21,207.44,High
IN-2015-AP1091527-42244,2015-08-28,2015-08-29,First Class,AP-1091527,Consumer,China,Eastern Asia,TEC-CO-4591,759.66,2,0.0,311.46,207.21,High
ID-2014-SV208157-41679,2014-02-09,2014-02-15,Standard Class,SV-208157,Corporate,Australia,Oceania,FUR-TA-3770,2951.99,9,0.3,-632.8,206.92,Medium
IN-2015-RR1952527-42035,2015-01-31,2015-02-01,First Class,RR-1952527,Corporate,China,Eastern Asia,TEC-CO-3587,791.19,3,0.0,126.54,206.41,Critical
IN-2015-AC1042027-42150,2015-05-26,2015-05-30,Standard Class,AC-1042027,Corporate,China,Eastern Asia,FUR-BO-4851,2470.5,6,0.0,518.76,206.39,Medium
IN-2015-CG1204092-42032,2015-01-28,2015-01-30,Second Class,CG-1204092,Home Office,New Zealand,Oceania,FUR-BO-3629,759.06,6,0.0,15.12,206.28,Critical
ID-2014-BG1103527-41781,2014-05-22,2014-05-24,First Class,BG-1103527,Consumer,China,Eastern Asia,OFF-AP-4737,1581.03,3,0.0,790.47,206.05,Critical
ID-2012-CR12580144-41132,2012-08-11,2012-08-14,Second Class,CR-12580144,Home Office,Vietnam,Southeastern Asia,TEC-CO-4570,1161.2,7,0.37,-147.52,205.96,High
IN-2013-CA1277558-41548,2013-10-01,2013-10-07,Standard Class,CA-1277558,Consumer,India,Southern Asia,FUR-TA-3762,3547.44,8,0.0,780.24,205.63,Medium
IN-2014-BT1168027-41815,2014-06-25,2014-06-26,First Class,BT-1168027,Consumer,China,Eastern Asia,FUR-BO-3904,724.8,2,0.0,333.36,205.55,High
IN-2013-MH180257-41443,2013-06-18,2013-06-20,Second Class,MH-180257,Consumer,Australia,Oceania,OFF-ST-6282,689.09,14,0.1,-53.89,204.72,Critical
IN-2015-GW1460527-42089,2015-03-26,2015-03-29,Second Class,GW-1460527,Consumer,China,Eastern Asia,TEC-CO-6009,3216.24,9,0.0,96.39,204.36,High
IN-2012-PB19210127-41259,2012-12-16,2012-12-19,First Class,PB-19210127,Corporate,Taiwan,Eastern Asia,FUR-CH-5454,882.15,5,0.0,114.6,203.92,Critical
SY-2013-SV10815126-41541,2013-09-24,2013-09-28,Standard Class,SV-10815126,Corporate,Syria,Western Asia,TEC-PH-3807,1570.18,4,0.4,104.62,203.61,High
IN-2015-JF1541527-42095,2015-04-01,2015-04-05,Standard Class,JF-1541527,Consumer,China,Eastern Asia,FUR-TA-3442,2614.69,7,0.3,-821.96,203.26,Medium
IN-2014-CK1259592-41929,2014-10-17,2014-10-19,Second Class,CK-1259592,Consumer,New Zealand,Oceania,TEC-CO-3689,636.78,2,0.0,286.5,203.2,Critical
ID-2015-RP19855130-42348,2015-12-10,2015-12-14,Standard Class,RP-19855130,Corporate,Thailand,Southeastern Asia,TEC-PH-5355,1587.0,3,0.17,-76.56,203.08,Medium
